transactionId,fanId,matchId,numberOfTickets,totalAmount,status,mechanism,createdAt,durationMs
TXN00003756,FAN_SIM_755,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,71
TXN00003754,FAN_SIM_753,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,72
TXN00003755,FAN_SIM_754,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,72
TXN00003758,FAN_SIM_757,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,78
TXN00003750,FAN_SIM_749,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,80
TXN00003736,FAN_SIM_735,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,74
TXN00003749,FAN_SIM_736,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,72
TXN00003744,FAN_SIM_744,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,73
TXN00003742,FAN_SIM_742,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,73
TXN00003740,FAN_SIM_740,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,74
TXN00003748,FAN_SIM_748,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,73
TXN00003738,FAN_SIM_738,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,75
TXN00003746,FAN_SIM_746,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,74
TXN00003757,FAN_SIM_756,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,71
TXN00003743,FAN_SIM_743,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,73
TXN00003739,FAN_SIM_739,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,96
TXN00003759,FAN_SIM_758,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,43
TXN00003734,FAN_SIM_733,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,98
TXN00003764,FAN_SIM_763,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,26
TXN00003761,FAN_SIM_760,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,27
TXN00003763,FAN_SIM_762,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,26
TXN00003730,FAN_SIM_729,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,98
TXN00003762,FAN_SIM_761,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,27
TXN00003019,FAN_SIM_32,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,1912
TXN00003732,FAN_SIM_731,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,118
TXN00003719,FAN_SIM_718,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,131
TXN00003765,FAN_SIM_764,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,47
TXN00003721,FAN_SIM_720,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,127
TXN00003767,FAN_SIM_766,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,95
TXN00003766,FAN_SIM_765,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,95
TXN00003774,FAN_SIM_773,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,88
TXN00003770,FAN_SIM_769,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,94
TXN00003760,FAN_SIM_759,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,104
TXN00003773,FAN_SIM_772,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,88
TXN00003779,FAN_SIM_778,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,96
TXN00003768,FAN_SIM_767,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,47
TXN00003772,FAN_SIM_771,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,99
TXN00003778,FAN_SIM_777,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,99
TXN00003782,FAN_SIM_781,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,87
TXN00003733,FAN_SIM_732,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,182
TXN00003769,FAN_SIM_768,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,107
TXN00003790,FAN_SIM_789,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,86
TXN00003793,FAN_SIM_792,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,87
TXN00003747,FAN_SIM_747,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,182
TXN00003788,FAN_SIM_787,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,88
TXN00003777,FAN_SIM_776,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,101
TXN00003796,FAN_SIM_795,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,87
TXN00003771,FAN_SIM_770,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,103
TXN00003785,FAN_SIM_784,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,89
TXN00003795,FAN_SIM_794,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,87
TXN00003794,FAN_SIM_793,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,87
TXN00003776,FAN_SIM_775,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,102
TXN00003781,FAN_SIM_780,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,88
TXN00003789,FAN_SIM_788,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,97
TXN00003784,FAN_SIM_783,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,120
TXN00003026,FAN_SIM_20,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,2020
TXN00003775,FAN_SIM_774,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,135
TXN00003052,FAN_SIM_51,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,2018
TXN00003783,FAN_SIM_782,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,121
TXN00003810,FAN_SIM_809,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,50
TXN00003805,FAN_SIM_804,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,134
TXN00003791,FAN_SIM_790,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,141
TXN00003812,FAN_SIM_811,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,67
TXN00003792,FAN_SIM_791,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,141
TXN00003780,FAN_SIM_779,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,144
TXN00003799,FAN_SIM_798,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,140
TXN00003813,FAN_SIM_812,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,73
TXN00003831,FAN_SIM_830,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,60
TXN00003816,FAN_SIM_815,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,74
TXN00003811,FAN_SIM_810,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,75
TXN00003800,FAN_SIM_799,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,147
TXN00003801,FAN_SIM_800,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,147
TXN00003838,FAN_SIM_837,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,29
TXN00003806,FAN_SIM_805,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,136
TXN00003822,FAN_SIM_821,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,64
TXN00003809,FAN_SIM_808,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,119
TXN00003786,FAN_SIM_785,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,151
TXN00003808,FAN_SIM_807,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,125
TXN00003814,FAN_SIM_813,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,75
TXN00003819,FAN_SIM_818,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,66
TXN00003804,FAN_SIM_803,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,144
TXN00003798,FAN_SIM_797,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,150
TXN00003821,FAN_SIM_820,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,65
TXN00003797,FAN_SIM_796,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,150
TXN00003826,FAN_SIM_825,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,63
TXN00003823,FAN_SIM_822,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,64
TXN00003820,FAN_SIM_819,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,66
TXN00003803,FAN_SIM_802,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,146
TXN00003827,FAN_SIM_826,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,62
TXN00003815,FAN_SIM_814,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,75
TXN00003832,FAN_SIM_831,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,61
TXN00003834,FAN_SIM_833,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,61
TXN00003807,FAN_SIM_806,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,136
TXN00003802,FAN_SIM_801,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,146
TXN00003836,FAN_SIM_835,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,61
TXN00003825,FAN_SIM_823,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,63
TXN00003817,FAN_SIM_816,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,68
TXN00003787,FAN_SIM_786,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,151
TXN00003835,FAN_SIM_834,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,66
TXN00003017,FAN_SIM_30,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,2064
TXN00003830,FAN_SIM_829,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,93
TXN00003828,FAN_SIM_827,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,75
TXN00003839,FAN_SIM_838,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,63
TXN00003818,FAN_SIM_817,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,122
TXN00003843,FAN_SIM_842,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,79
TXN00003847,FAN_SIM_846,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,64
TXN00003842,FAN_SIM_841,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,84
TXN00003840,FAN_SIM_839,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,88
TXN00003872,FAN_SIM_871,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,61
TXN00003850,FAN_SIM_849,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,65
TXN00003882,FAN_SIM_881,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,51
TXN00003853,FAN_SIM_852,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,64
TXN00003860,FAN_SIM_859,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,62
TXN00003845,FAN_SIM_844,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,72
TXN00003870,FAN_SIM_869,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,62
TXN00003873,FAN_SIM_872,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,62
TXN00003881,FAN_SIM_880,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,52
TXN00003833,FAN_SIM_832,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,126
TXN00003824,FAN_SIM_824,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,128
TXN00003856,FAN_SIM_855,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,63
TXN00003865,FAN_SIM_864,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,62
TXN00003868,FAN_SIM_867,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,62
TXN00003844,FAN_SIM_843,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,74
TXN00003861,FAN_SIM_860,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,62
TXN00003851,FAN_SIM_850,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,65
TXN00003849,FAN_SIM_848,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,70
TXN00003852,FAN_SIM_851,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,65
TXN00003846,FAN_SIM_845,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,72
TXN00003837,FAN_SIM_836,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,94
TXN00003862,FAN_SIM_861,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,63
TXN00003867,FAN_SIM_866,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,77
TXN00003885,FAN_SIM_884,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,55
TXN00003886,FAN_SIM_885,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,35
TXN00003859,FAN_SIM_858,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,87
TXN00003829,FAN_SIM_828,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,150
TXN00003841,FAN_SIM_840,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,115
TXN00003864,FAN_SIM_863,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,85
TXN00003874,FAN_SIM_873,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,105
TXN00003848,FAN_SIM_847,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,114
TXN00003863,FAN_SIM_862,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,106
TXN00003857,FAN_SIM_856,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,108
TXN00003875,FAN_SIM_874,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,193
TXN00003879,FAN_SIM_878,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,185
TXN00003913,FAN_SIM_912,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,129
TXN00003854,FAN_SIM_853,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,195
TXN00003887,FAN_SIM_886,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,142
TXN00003890,FAN_SIM_889,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,138
TXN00003878,FAN_SIM_877,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,185
TXN00003897,FAN_SIM_896,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,132
TXN00003877,FAN_SIM_876,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,195
TXN00003880,FAN_SIM_879,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,187
TXN00003911,FAN_SIM_910,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,133
TXN00003907,FAN_SIM_906,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,148
TXN00003908,FAN_SIM_907,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,148
TXN00003869,FAN_SIM_868,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,213
TXN00003904,FAN_SIM_903,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,149
TXN00003899,FAN_SIM_898,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,149
TXN00003901,FAN_SIM_900,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,149
TXN00003912,FAN_SIM_911,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,148
TXN00003900,FAN_SIM_899,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,149
TXN00003891,FAN_SIM_890,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,157
TXN00003915,FAN_SIM_914,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,128
TXN00003894,FAN_SIM_893,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,150
TXN00003898,FAN_SIM_897,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,150
TXN00003866,FAN_SIM_865,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,212
TXN00003895,FAN_SIM_894,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,150
TXN00003903,FAN_SIM_902,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,149
TXN00003916,FAN_SIM_915,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,127
TXN00003884,FAN_SIM_883,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,185
TXN00003896,FAN_SIM_895,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,150
TXN00003892,FAN_SIM_891,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,152
TXN00003906,FAN_SIM_905,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,150
TXN00003888,FAN_SIM_887,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,160
TXN00003910,FAN_SIM_909,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,149
TXN00003920,FAN_SIM_919,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,108
TXN00003922,FAN_SIM_921,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,107
TXN00003855,FAN_SIM_854,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,214
TXN00003883,FAN_SIM_882,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,186
TXN00003902,FAN_SIM_901,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,150
TXN00003923,FAN_SIM_922,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,107
TXN00003858,FAN_SIM_857,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,215
TXN00003918,FAN_SIM_917,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,108
TXN00003921,FAN_SIM_920,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,107
TXN00003889,FAN_SIM_888,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,160
TXN00003909,FAN_SIM_908,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,149
TXN00003905,FAN_SIM_904,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,150
TXN00003893,FAN_SIM_892,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,152
TXN00003919,FAN_SIM_918,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,108
TXN00003876,FAN_SIM_875,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,213
TXN00003871,FAN_SIM_870,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,213
TXN00003924,FAN_SIM_923,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,106
TXN00003917,FAN_SIM_916,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,128
TXN00003914,FAN_SIM_913,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,128
TXN00003063,FAN_SIM_62,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,2265
TXN00003928,FAN_SIM_927,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,72
TXN00003034,FAN_SIM_27,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,2321
TXN00003054,FAN_SIM_53,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,2316
TXN00003930,FAN_SIM_929,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,73
TXN00003929,FAN_SIM_928,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,76
TXN00003931,FAN_SIM_930,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,75
TXN00003934,FAN_SIM_933,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,77
TXN00003926,FAN_SIM_925,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,78
TXN00003927,FAN_SIM_926,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,79
TXN00003940,FAN_SIM_939,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,57
TXN00003965,FAN_SIM_964,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,56
TXN00003937,FAN_SIM_936,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,58
TXN00003938,FAN_SIM_937,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,57
TXN00003952,FAN_SIM_951,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,57
TXN00003933,FAN_SIM_932,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,79
TXN00003947,FAN_SIM_946,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,57
TXN00003941,FAN_SIM_940,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,57
TXN00003951,FAN_SIM_950,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,57
TXN00003948,FAN_SIM_947,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,57
TXN00003943,FAN_SIM_942,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,57
TXN00003950,FAN_SIM_949,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,57
TXN00003935,FAN_SIM_934,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,75
TXN00003925,FAN_SIM_924,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,80
TXN00003939,FAN_SIM_938,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,57
TXN00003976,FAN_SIM_975,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,53
TXN00003973,FAN_SIM_972,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,65
TXN00003968,FAN_SIM_967,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,66
TXN00003942,FAN_SIM_941,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,74
TXN00003981,FAN_SIM_980,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,23
TXN00003944,FAN_SIM_943,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,75
TXN00003955,FAN_SIM_954,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,76
TXN00003936,FAN_SIM_935,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,80
TXN00003959,FAN_SIM_958,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,80
TXN00003987,FAN_SIM_986,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,23
TXN00003956,FAN_SIM_955,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,82
TXN00003967,FAN_SIM_966,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,85
TXN00003960,FAN_SIM_959,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,85
TXN00003993,FAN_SIM_992,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,26
TXN00003977,FAN_SIM_976,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,83
TXN00003990,FAN_SIM_989,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,27
TXN00003932,FAN_SIM_931,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,109
TXN00003962,FAN_SIM_961,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,88
TXN00003945,FAN_SIM_944,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,90
TXN00003946,FAN_SIM_945,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,92
TXN00003957,FAN_SIM_956,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,91
TXN00003958,FAN_SIM_957,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,86
