seatId,sectionId,matchId,rowLabel,seatNumber,status,version
SEAT021853,SEC004,MATCH003,A,3,AVAILABLE,0
SEAT021854,SEC004,MATCH003,A,4,AVAILABLE,0
SEAT021855,SEC004,MATCH003,A,5,AVAILABLE,0
SEAT021856,SEC004,MATCH003,A,6,AVAILABLE,0
SEAT021857,SEC004,MATCH003,A,7,AVAILABLE,0
SEAT021858,SEC004,MATCH003,A,8,AVAILABLE,0
SEAT021859,SEC004,MATCH003,A,9,AVAILABLE,0
SEAT021860,SEC004,MATCH003,A,10,AVAILABLE,0
SEAT021861,SEC004,MATCH003,A,11,AVAILABLE,0
SEAT021862,SEC004,MATCH003,A,12,AVAILABLE,0
SEAT021863,SEC004,MATCH003,A,13,AVAILABLE,0
SEAT021864,SEC004,MATCH003,A,14,AVAILABLE,0
SEAT021865,SEC004,MATCH003,A,15,AVAILABLE,0
SEAT021866,SEC004,MATCH003,A,16,AVAILABLE,0
SEAT021867,SEC004,MATCH003,A,17,AVAILABLE,0
SEAT021868,SEC004,MATCH003,A,18,AVAILABLE,0
SEAT021869,SEC004,MATCH003,A,19,AVAILABLE,0
SEAT021870,SEC004,MATCH003,A,20,AVAILABLE,0
SEAT021871,SEC004,MATCH003,A,21,AVAILABLE,0
SEAT021872,SEC004,MATCH003,A,22,AVAILABLE,0
SEAT021873,SEC004,MATCH003,A,23,AVAILABLE,0
SEAT021874,SEC004,MATCH003,A,24,AVAILABLE,0
SEAT021875,SEC004,MATCH003,A,25,AVAILABLE,0
SEAT021876,SEC004,MATCH003,A,26,AVAILABLE,0
SEAT021877,SEC004,MATCH003,A,27,AVAILABLE,0
SEAT021878,SEC004,MATCH003,A,28,AVAILABLE,0
SEAT021879,SEC004,MATCH003,A,29,AVAILABLE,0
SEAT021880,SEC004,MATCH003,A,30,AVAILABLE,0
SEAT021881,SEC004,MATCH003,A,31,AVAILABLE,0
SEAT021882,SEC004,MATCH003,A,32,AVAILABLE,0
SEAT021883,SEC004,MATCH003,A,33,AVAILABLE,0
SEAT021884,SEC004,MATCH003,A,34,AVAILABLE,0
SEAT021885,SEC004,MATCH003,A,35,AVAILABLE,0
SEAT021886,SEC004,MATCH003,B,1,AVAILABLE,0
SEAT021887,SEC004,MATCH003,B,2,AVAILABLE,0
SEAT021888,SEC004,MATCH003,B,3,AVAILABLE,0
SEAT021889,SEC004,MATCH003,B,4,AVAILABLE,0
SEAT021890,SEC004,MATCH003,B,5,AVAILABLE,0
SEAT021891,SEC004,MATCH003,B,6,AVAILABLE,0
SEAT021892,SEC004,MATCH003,B,7,AVAILABLE,0
SEAT021893,SEC004,MATCH003,B,8,AVAILABLE,0
SEAT021894,SEC004,MATCH003,B,9,AVAILABLE,0
SEAT021895,SEC004,MATCH003,B,10,AVAILABLE,0
SEAT021896,SEC004,MATCH003,B,11,AVAILABLE,0
SEAT021897,SEC004,MATCH003,B,12,AVAILABLE,0
SEAT021898,SEC004,MATCH003,B,13,AVAILABLE,0
SEAT021899,SEC004,MATCH003,B,14,AVAILABLE,0
SEAT021900,SEC004,MATCH003,B,15,AVAILABLE,0
SEAT021901,SEC004,MATCH003,B,16,AVAILABLE,0
SEAT021902,SEC004,MATCH003,B,17,AVAILABLE,0
SEAT021903,SEC004,MATCH003,B,18,AVAILABLE,0
SEAT021904,SEC004,MATCH003,B,19,AVAILABLE,0
SEAT021905,SEC004,MATCH003,B,20,AVAILABLE,0
SEAT021906,SEC004,MATCH003,B,21,AVAILABLE,0
SEAT021907,SEC004,MATCH003,B,22,AVAILABLE,0
SEAT021908,SEC004,MATCH003,B,23,AVAILABLE,0
SEAT021909,SEC004,MATCH003,B,24,AVAILABLE,0
SEAT021910,SEC004,MATCH003,B,25,AVAILABLE,0
SEAT021911,SEC004,MATCH003,B,26,AVAILABLE,0
SEAT021912,SEC004,MATCH003,B,27,AVAILABLE,0
SEAT021913,SEC004,MATCH003,B,28,AVAILABLE,0
SEAT021914,SEC004,MATCH003,B,29,AVAILABLE,0
SEAT021915,SEC004,MATCH003,B,30,AVAILABLE,0
SEAT021916,SEC004,MATCH003,B,31,AVAILABLE,0
SEAT021917,SEC004,MATCH003,B,32,AVAILABLE,0
SEAT021918,SEC004,MATCH003,B,33,AVAILABLE,0
SEAT021919,SEC004,MATCH003,B,34,AVAILABLE,0
SEAT021920,SEC004,MATCH003,B,35,AVAILABLE,0
SEAT021921,SEC004,MATCH003,C,1,AVAILABLE,0
SEAT021922,SEC004,MATCH003,C,2,AVAILABLE,0
SEAT021923,SEC004,MATCH003,C,3,AVAILABLE,0
SEAT021924,SEC004,MATCH003,C,4,AVAILABLE,0
SEAT021925,SEC004,MATCH003,C,5,AVAILABLE,0
SEAT021926,SEC004,MATCH003,C,6,AVAILABLE,0
SEAT021927,SEC004,MATCH003,C,7,AVAILABLE,0
SEAT021928,SEC004,MATCH003,C,8,AVAILABLE,0
SEAT021929,SEC004,MATCH003,C,9,AVAILABLE,0
SEAT021930,SEC004,MATCH003,C,10,AVAILABLE,0
SEAT021931,SEC004,MATCH003,C,11,AVAILABLE,0
SEAT021932,SEC004,MATCH003,C,12,AVAILABLE,0
SEAT021933,SEC004,MATCH003,C,13,AVAILABLE,0
SEAT021934,SEC004,MATCH003,C,14,AVAILABLE,0
SEAT021935,SEC004,MATCH003,C,15,AVAILABLE,0
SEAT021936,SEC004,MATCH003,C,16,AVAILABLE,0
SEAT021937,SEC004,MATCH003,C,17,AVAILABLE,0
SEAT021938,SEC004,MATCH003,C,18,AVAILABLE,0
SEAT021939,SEC004,MATCH003,C,19,AVAILABLE,0
SEAT021940,SEC004,MATCH003,C,20,AVAILABLE,0
SEAT021941,SEC004,MATCH003,C,21,AVAILABLE,0
SEAT021942,SEC004,MATCH003,C,22,AVAILABLE,0
SEAT021943,SEC004,MATCH003,C,23,AVAILABLE,0
SEAT021944,SEC004,MATCH003,C,24,AVAILABLE,0
SEAT021945,SEC004,MATCH003,C,25,AVAILABLE,0
SEAT021946,SEC004,MATCH003,C,26,AVAILABLE,0
SEAT021947,SEC004,MATCH003,C,27,AVAILABLE,0
SEAT021948,SEC004,MATCH003,C,28,AVAILABLE,0
SEAT021949,SEC004,MATCH003,C,29,AVAILABLE,0
SEAT021950,SEC004,MATCH003,C,30,AVAILABLE,0
SEAT021951,SEC004,MATCH003,C,31,AVAILABLE,0
SEAT021952,SEC004,MATCH003,C,32,AVAILABLE,0
SEAT021953,SEC004,MATCH003,C,33,AVAILABLE,0
SEAT021954,SEC004,MATCH003,C,34,AVAILABLE,0
SEAT021955,SEC004,MATCH003,C,35,AVAILABLE,0
SEAT021956,SEC004,MATCH003,D,1,AVAILABLE,0
SEAT021957,SEC004,MATCH003,D,2,AVAILABLE,0
SEAT021958,SEC004,MATCH003,D,3,AVAILABLE,0
SEAT021959,SEC004,MATCH003,D,4,AVAILABLE,0
SEAT021960,SEC004,MATCH003,D,5,AVAILABLE,0
SEAT021961,SEC004,MATCH003,D,6,AVAILABLE,0
SEAT021962,SEC004,MATCH003,D,7,AVAILABLE,0
SEAT021963,SEC004,MATCH003,D,8,AVAILABLE,0
SEAT021964,SEC004,MATCH003,D,9,AVAILABLE,0
SEAT021965,SEC004,MATCH003,D,10,AVAILABLE,0
SEAT021966,SEC004,MATCH003,D,11,AVAILABLE,0
SEAT021967,SEC004,MATCH003,D,12,AVAILABLE,0
SEAT021968,SEC004,MATCH003,D,13,AVAILABLE,0
SEAT021969,SEC004,MATCH003,D,14,AVAILABLE,0
SEAT021970,SEC004,MATCH003,D,15,AVAILABLE,0
SEAT021971,SEC004,MATCH003,D,16,AVAILABLE,0
SEAT021972,SEC004,MATCH003,D,17,AVAILABLE,0
SEAT021973,SEC004,MATCH003,D,18,AVAILABLE,0
SEAT021974,SEC004,MATCH003,D,19,AVAILABLE,0
SEAT021975,SEC004,MATCH003,D,20,AVAILABLE,0
SEAT021976,SEC004,MATCH003,D,21,AVAILABLE,0
SEAT021977,SEC004,MATCH003,D,22,AVAILABLE,0
SEAT021978,SEC004,MATCH003,D,23,AVAILABLE,0
SEAT021979,SEC004,MATCH003,D,24,AVAILABLE,0
SEAT021980,SEC004,MATCH003,D,25,AVAILABLE,0
SEAT021981,SEC004,MATCH003,D,26,AVAILABLE,0
SEAT021982,SEC004,MATCH003,D,27,AVAILABLE,0
SEAT021983,SEC004,MATCH003,D,28,AVAILABLE,0
SEAT021984,SEC004,MATCH003,D,29,AVAILABLE,0
SEAT021985,SEC004,MATCH003,D,30,AVAILABLE,0
SEAT021986,SEC004,MATCH003,D,31,AVAILABLE,0
SEAT021987,SEC004,MATCH003,D,32,AVAILABLE,0
SEAT021988,SEC004,MATCH003,D,33,AVAILABLE,0
SEAT021989,SEC004,MATCH003,D,34,AVAILABLE,0
SEAT021990,SEC004,MATCH003,D,35,AVAILABLE,0
SEAT021991,SEC004,MATCH003,E,1,AVAILABLE,0
SEAT021992,SEC004,MATCH003,E,2,AVAILABLE,0
SEAT021993,SEC004,MATCH003,E,3,AVAILABLE,0
SEAT021994,SEC004,MATCH003,E,4,AVAILABLE,0
SEAT021995,SEC004,MATCH003,E,5,AVAILABLE,0
SEAT021996,SEC004,MATCH003,E,6,AVAILABLE,0
SEAT021997,SEC004,MATCH003,E,7,AVAILABLE,0
SEAT021998,SEC004,MATCH003,E,8,AVAILABLE,0
SEAT021999,SEC004,MATCH003,E,9,AVAILABLE,0
SEAT022000,SEC004,MATCH003,E,10,AVAILABLE,0
SEAT022001,SEC004,MATCH003,E,11,AVAILABLE,0
SEAT022002,SEC004,MATCH003,E,12,AVAILABLE,0
SEAT022003,SEC004,MATCH003,E,13,AVAILABLE,0
SEAT022004,SEC004,MATCH003,E,14,AVAILABLE,0
SEAT022005,SEC004,MATCH003,E,15,AVAILABLE,0
SEAT022006,SEC004,MATCH003,E,16,AVAILABLE,0
SEAT022007,SEC004,MATCH003,E,17,AVAILABLE,0
SEAT022008,SEC004,MATCH003,E,18,AVAILABLE,0
SEAT022009,SEC004,MATCH003,E,19,AVAILABLE,0
SEAT022010,SEC004,MATCH003,E,20,AVAILABLE,0
SEAT022011,SEC004,MATCH003,E,21,AVAILABLE,0
SEAT022012,SEC004,MATCH003,E,22,AVAILABLE,0
SEAT022013,SEC004,MATCH003,E,23,AVAILABLE,0
SEAT022014,SEC004,MATCH003,E,24,AVAILABLE,0
SEAT022015,SEC004,MATCH003,E,25,AVAILABLE,0
SEAT022016,SEC004,MATCH003,E,26,AVAILABLE,0
SEAT022017,SEC004,MATCH003,E,27,AVAILABLE,0
SEAT022018,SEC004,MATCH003,E,28,AVAILABLE,0
SEAT022019,SEC004,MATCH003,E,29,AVAILABLE,0
SEAT022020,SEC004,MATCH003,E,30,AVAILABLE,0
SEAT022021,SEC004,MATCH003,E,31,AVAILABLE,0
SEAT022022,SEC004,MATCH003,E,32,AVAILABLE,0
SEAT022023,SEC004,MATCH003,E,33,AVAILABLE,0
SEAT022024,SEC004,MATCH003,E,34,AVAILABLE,0
SEAT022025,SEC004,MATCH003,E,35,AVAILABLE,0
SEAT022026,SEC004,MATCH003,F,1,AVAILABLE,0
SEAT022027,SEC004,MATCH003,F,2,AVAILABLE,0
SEAT022028,SEC004,MATCH003,F,3,AVAILABLE,0
SEAT022029,SEC004,MATCH003,F,4,AVAILABLE,0
SEAT022030,SEC004,MATCH003,F,5,AVAILABLE,0
SEAT022031,SEC004,MATCH003,F,6,AVAILABLE,0
SEAT022032,SEC004,MATCH003,F,7,AVAILABLE,0
SEAT022033,SEC004,MATCH003,F,8,AVAILABLE,0
SEAT022034,SEC004,MATCH003,F,9,AVAILABLE,0
SEAT022035,SEC004,MATCH003,F,10,AVAILABLE,0
SEAT022036,SEC004,MATCH003,F,11,AVAILABLE,0
SEAT022037,SEC004,MATCH003,F,12,AVAILABLE,0
SEAT022038,SEC004,MATCH003,F,13,AVAILABLE,0
SEAT022039,SEC004,MATCH003,F,14,AVAILABLE,0
SEAT022040,SEC004,MATCH003,F,15,AVAILABLE,0
SEAT022041,SEC004,MATCH003,F,16,AVAILABLE,0
SEAT022042,SEC004,MATCH003,F,17,AVAILABLE,0
SEAT022043,SEC004,MATCH003,F,18,AVAILABLE,0
SEAT022044,SEC004,MATCH003,F,19,AVAILABLE,0
SEAT022045,SEC004,MATCH003,F,20,AVAILABLE,0
SEAT022046,SEC004,MATCH003,F,21,AVAILABLE,0
SEAT022047,SEC004,MATCH003,F,22,AVAILABLE,0
SEAT022048,SEC004,MATCH003,F,23,AVAILABLE,0
SEAT022049,SEC004,MATCH003,F,24,AVAILABLE,0
SEAT022050,SEC004,MATCH003,F,25,AVAILABLE,0
SEAT022051,SEC004,MATCH003,F,26,AVAILABLE,0
SEAT022052,SEC004,MATCH003,F,27,AVAILABLE,0
SEAT022053,SEC004,MATCH003,F,28,AVAILABLE,0
SEAT022054,SEC004,MATCH003,F,29,AVAILABLE,0
SEAT022055,SEC004,MATCH003,F,30,AVAILABLE,0
SEAT022056,SEC004,MATCH003,F,31,AVAILABLE,0
SEAT022057,SEC004,MATCH003,F,32,AVAILABLE,0
SEAT022058,SEC004,MATCH003,F,33,AVAILABLE,0
SEAT022059,SEC004,MATCH003,F,34,AVAILABLE,0
SEAT022060,SEC004,MATCH003,F,35,AVAILABLE,0
SEAT022061,SEC004,MATCH003,G,1,AVAILABLE,0
SEAT022062,SEC004,MATCH003,G,2,AVAILABLE,0
SEAT022063,SEC004,MATCH003,G,3,AVAILABLE,0
SEAT022064,SEC004,MATCH003,G,4,AVAILABLE,0
SEAT022065,SEC004,MATCH003,G,5,AVAILABLE,0
SEAT022066,SEC004,MATCH003,G,6,AVAILABLE,0
SEAT022067,SEC004,MATCH003,G,7,AVAILABLE,0
SEAT022068,SEC004,MATCH003,G,8,AVAILABLE,0
SEAT022069,SEC004,MATCH003,G,9,AVAILABLE,0
SEAT022070,SEC004,MATCH003,G,10,AVAILABLE,0
SEAT022071,SEC004,MATCH003,G,11,AVAILABLE,0
SEAT022072,SEC004,MATCH003,G,12,AVAILABLE,0
SEAT022073,SEC004,MATCH003,G,13,AVAILABLE,0
SEAT022074,SEC004,MATCH003,G,14,AVAILABLE,0
SEAT022075,SEC004,MATCH003,G,15,AVAILABLE,0
SEAT022076,SEC004,MATCH003,G,16,AVAILABLE,0
SEAT022077,SEC004,MATCH003,G,17,AVAILABLE,0
SEAT022078,SEC004,MATCH003,G,18,AVAILABLE,0
SEAT022079,SEC004,MATCH003,G,19,AVAILABLE,0
SEAT022080,SEC004,MATCH003,G,20,AVAILABLE,0
SEAT022081,SEC004,MATCH003,G,21,AVAILABLE,0
SEAT022082,SEC004,MATCH003,G,22,AVAILABLE,0
SEAT022083,SEC004,MATCH003,G,23,AVAILABLE,0
SEAT022084,SEC004,MATCH003,G,24,AVAILABLE,0
SEAT022085,SEC004,MATCH003,G,25,AVAILABLE,0
SEAT022086,SEC004,MATCH003,G,26,AVAILABLE,0
SEAT022087,SEC004,MATCH003,G,27,AVAILABLE,0
SEAT022088,SEC004,MATCH003,G,28,AVAILABLE,0
SEAT022089,SEC004,MATCH003,G,29,AVAILABLE,0
SEAT022090,SEC004,MATCH003,G,30,AVAILABLE,0
SEAT022091,SEC004,MATCH003,G,31,AVAILABLE,0
SEAT022092,SEC004,MATCH003,G,32,AVAILABLE,0
SEAT022093,SEC004,MATCH003,G,33,AVAILABLE,0
SEAT022094,SEC004,MATCH003,G,34,AVAILABLE,0
SEAT022095,SEC004,MATCH003,G,35,AVAILABLE,0
SEAT022096,SEC004,MATCH003,H,1,AVAILABLE,0
SEAT022097,SEC004,MATCH003,H,2,AVAILABLE,0
SEAT022098,SEC004,MATCH003,H,3,AVAILABLE,0
SEAT022099,SEC004,MATCH003,H,4,AVAILABLE,0
SEAT022100,SEC004,MATCH003,H,5,AVAILABLE,0
SEAT022101,SEC004,MATCH003,H,6,AVAILABLE,0
SEAT022102,SEC004,MATCH003,H,7,AVAILABLE,0
SEAT022103,SEC004,MATCH003,H,8,AVAILABLE,0
SEAT022104,SEC004,MATCH003,H,9,AVAILABLE,0
SEAT022105,SEC004,MATCH003,H,10,AVAILABLE,0
SEAT022106,SEC004,MATCH003,H,11,AVAILABLE,0
SEAT022107,SEC004,MATCH003,H,12,AVAILABLE,0
SEAT022108,SEC004,MATCH003,H,13,AVAILABLE,0
SEAT022109,SEC004,MATCH003,H,14,AVAILABLE,0
SEAT022110,SEC004,MATCH003,H,15,AVAILABLE,0
SEAT022111,SEC004,MATCH003,H,16,AVAILABLE,0
SEAT022112,SEC004,MATCH003,H,17,AVAILABLE,0
SEAT022113,SEC004,MATCH003,H,18,AVAILABLE,0
SEAT022114,SEC004,MATCH003,H,19,AVAILABLE,0
SEAT022115,SEC004,MATCH003,H,20,AVAILABLE,0
SEAT022116,SEC004,MATCH003,H,21,AVAILABLE,0
SEAT022117,SEC004,MATCH003,H,22,AVAILABLE,0
SEAT022118,SEC004,MATCH003,H,23,AVAILABLE,0
SEAT022119,SEC004,MATCH003,H,24,AVAILABLE,0
SEAT022120,SEC004,MATCH003,H,25,AVAILABLE,0
SEAT022121,SEC004,MATCH003,H,26,AVAILABLE,0
SEAT022122,SEC004,MATCH003,H,27,AVAILABLE,0
SEAT022123,SEC004,MATCH003,H,28,AVAILABLE,0
SEAT022124,SEC004,MATCH003,H,29,AVAILABLE,0
SEAT022125,SEC004,MATCH003,H,30,AVAILABLE,0
SEAT022126,SEC004,MATCH003,H,31,AVAILABLE,0
SEAT022127,SEC004,MATCH003,H,32,AVAILABLE,0
SEAT022128,SEC004,MATCH003,H,33,AVAILABLE,0
SEAT022129,SEC004,MATCH003,H,34,AVAILABLE,0
SEAT022130,SEC004,MATCH003,H,35,AVAILABLE,0
SEAT022131,SEC004,MATCH003,I,1,AVAILABLE,0
SEAT022132,SEC004,MATCH003,I,2,AVAILABLE,0
SEAT022133,SEC004,MATCH003,I,3,AVAILABLE,0
SEAT022134,SEC004,MATCH003,I,4,AVAILABLE,0
SEAT022135,SEC004,MATCH003,I,5,AVAILABLE,0
SEAT022136,SEC004,MATCH003,I,6,AVAILABLE,0
SEAT022137,SEC004,MATCH003,I,7,AVAILABLE,0
SEAT022138,SEC004,MATCH003,I,8,AVAILABLE,0
SEAT022139,SEC004,MATCH003,I,9,AVAILABLE,0
SEAT022140,SEC004,MATCH003,I,10,AVAILABLE,0
SEAT022141,SEC004,MATCH003,I,11,AVAILABLE,0
SEAT022142,SEC004,MATCH003,I,12,AVAILABLE,0
SEAT022143,SEC004,MATCH003,I,13,AVAILABLE,0
SEAT022144,SEC004,MATCH003,I,14,AVAILABLE,0
SEAT022145,SEC004,MATCH003,I,15,AVAILABLE,0
SEAT022146,SEC004,MATCH003,I,16,AVAILABLE,0
SEAT022147,SEC004,MATCH003,I,17,AVAILABLE,0
SEAT022148,SEC004,MATCH003,I,18,AVAILABLE,0
SEAT022149,SEC004,MATCH003,I,19,AVAILABLE,0
SEAT022150,SEC004,MATCH003,I,20,AVAILABLE,0
SEAT022151,SEC004,MATCH003,I,21,AVAILABLE,0
SEAT022152,SEC004,MATCH003,I,22,AVAILABLE,0
SEAT022153,SEC004,MATCH003,I,23,AVAILABLE,0
SEAT022154,SEC004,MATCH003,I,24,AVAILABLE,0
SEAT022155,SEC004,MATCH003,I,25,AVAILABLE,0
SEAT022156,SEC004,MATCH003,I,26,AVAILABLE,0
SEAT022157,SEC004,MATCH003,I,27,AVAILABLE,0
SEAT022158,SEC004,MATCH003,I,28,AVAILABLE,0
SEAT022159,SEC004,MATCH003,I,29,AVAILABLE,0
SEAT022160,SEC004,MATCH003,I,30,AVAILABLE,0
SEAT022161,SEC004,MATCH003,I,31,AVAILABLE,0
SEAT022162,SEC004,MATCH003,I,32,AVAILABLE,0
SEAT022163,SEC004,MATCH003,I,33,AVAILABLE,0
SEAT022164,SEC004,MATCH003,I,34,AVAILABLE,0
SEAT022165,SEC004,MATCH003,I,35,AVAILABLE,0
SEAT022166,SEC004,MATCH003,J,1,AVAILABLE,0
SEAT022167,SEC004,MATCH003,J,2,AVAILABLE,0
SEAT022168,SEC004,MATCH003,J,3,AVAILABLE,0
SEAT022169,SEC004,MATCH003,J,4,AVAILABLE,0
SEAT022170,SEC004,MATCH003,J,5,AVAILABLE,0
SEAT022171,SEC004,MATCH003,J,6,AVAILABLE,0
SEAT022172,SEC004,MATCH003,J,7,AVAILABLE,0
SEAT022173,SEC004,MATCH003,J,8,AVAILABLE,0
SEAT022174,SEC004,MATCH003,J,9,AVAILABLE,0
SEAT022175,SEC004,MATCH003,J,10,AVAILABLE,0
SEAT022176,SEC004,MATCH003,J,11,AVAILABLE,0
SEAT022177,SEC004,MATCH003,J,12,AVAILABLE,0
SEAT022178,SEC004,MATCH003,J,13,AVAILABLE,0
SEAT022179,SEC004,MATCH003,J,14,AVAILABLE,0
SEAT022180,SEC004,MATCH003,J,15,AVAILABLE,0
SEAT022181,SEC004,MATCH003,J,16,AVAILABLE,0
SEAT022182,SEC004,MATCH003,J,17,AVAILABLE,0
SEAT022183,SEC004,MATCH003,J,18,AVAILABLE,0
SEAT022184,SEC004,MATCH003,J,19,AVAILABLE,0
SEAT022185,SEC004,MATCH003,J,20,AVAILABLE,0
SEAT022186,SEC004,MATCH003,J,21,AVAILABLE,0
SEAT022187,SEC004,MATCH003,J,22,AVAILABLE,0
SEAT022188,SEC004,MATCH003,J,23,AVAILABLE,0
SEAT022189,SEC004,MATCH003,J,24,AVAILABLE,0
SEAT022190,SEC004,MATCH003,J,25,AVAILABLE,0
SEAT022191,SEC004,MATCH003,J,26,AVAILABLE,0
SEAT022192,SEC004,MATCH003,J,27,AVAILABLE,0
SEAT022193,SEC004,MATCH003,J,28,AVAILABLE,0
SEAT022194,SEC004,MATCH003,J,29,AVAILABLE,0
SEAT022195,SEC004,MATCH003,J,30,AVAILABLE,0
SEAT022196,SEC004,MATCH003,J,31,AVAILABLE,0
SEAT022197,SEC004,MATCH003,J,32,AVAILABLE,0
SEAT022198,SEC004,MATCH003,J,33,AVAILABLE,0
SEAT022199,SEC004,MATCH003,J,34,AVAILABLE,0
SEAT022200,SEC004,MATCH003,J,35,AVAILABLE,0
SEAT022201,SEC004,MATCH003,K,1,AVAILABLE,0
SEAT022202,SEC004,MATCH003,K,2,AVAILABLE,0
SEAT022203,SEC004,MATCH003,K,3,AVAILABLE,0
SEAT022204,SEC004,MATCH003,K,4,AVAILABLE,0
SEAT022205,SEC004,MATCH003,K,5,AVAILABLE,0
SEAT022206,SEC004,MATCH003,K,6,AVAILABLE,0
SEAT022207,SEC004,MATCH003,K,7,AVAILABLE,0
SEAT022208,SEC004,MATCH003,K,8,AVAILABLE,0
SEAT022209,SEC004,MATCH003,K,9,AVAILABLE,0
SEAT022210,SEC004,MATCH003,K,10,AVAILABLE,0
SEAT022211,SEC004,MATCH003,K,11,AVAILABLE,0
SEAT022212,SEC004,MATCH003,K,12,AVAILABLE,0
SEAT022213,SEC004,MATCH003,K,13,AVAILABLE,0
SEAT022214,SEC004,MATCH003,K,14,AVAILABLE,0
SEAT022215,SEC004,MATCH003,K,15,AVAILABLE,0
SEAT022216,SEC004,MATCH003,K,16,AVAILABLE,0
SEAT022217,SEC004,MATCH003,K,17,AVAILABLE,0
SEAT022218,SEC004,MATCH003,K,18,AVAILABLE,0
SEAT022219,SEC004,MATCH003,K,19,AVAILABLE,0
SEAT022220,SEC004,MATCH003,K,20,AVAILABLE,0
SEAT022221,SEC004,MATCH003,K,21,AVAILABLE,0
SEAT022222,SEC004,MATCH003,K,22,AVAILABLE,0
SEAT022223,SEC004,MATCH003,K,23,AVAILABLE,0
SEAT022224,SEC004,MATCH003,K,24,AVAILABLE,0
SEAT022225,SEC004,MATCH003,K,25,AVAILABLE,0
SEAT022226,SEC004,MATCH003,K,26,AVAILABLE,0
SEAT022227,SEC004,MATCH003,K,27,AVAILABLE,0
SEAT022228,SEC004,MATCH003,K,28,AVAILABLE,0
SEAT022229,SEC004,MATCH003,K,29,AVAILABLE,0
SEAT022230,SEC004,MATCH003,K,30,AVAILABLE,0
SEAT022231,SEC004,MATCH003,K,31,AVAILABLE,0
SEAT022232,SEC004,MATCH003,K,32,AVAILABLE,0
SEAT022233,SEC004,MATCH003,K,33,AVAILABLE,0
SEAT022234,SEC004,MATCH003,K,34,AVAILABLE,0
SEAT022235,SEC004,MATCH003,K,35,AVAILABLE,0
SEAT022236,SEC004,MATCH003,L,1,AVAILABLE,0
SEAT022237,SEC004,MATCH003,L,2,AVAILABLE,0
SEAT022238,SEC004,MATCH003,L,3,AVAILABLE,0
SEAT022239,SEC004,MATCH003,L,4,AVAILABLE,0
SEAT022240,SEC004,MATCH003,L,5,AVAILABLE,0
SEAT022241,SEC004,MATCH003,L,6,AVAILABLE,0
SEAT022242,SEC004,MATCH003,L,7,AVAILABLE,0
SEAT022243,SEC004,MATCH003,L,8,AVAILABLE,0
SEAT022244,SEC004,MATCH003,L,9,AVAILABLE,0
SEAT022245,SEC004,MATCH003,L,10,AVAILABLE,0
SEAT022246,SEC004,MATCH003,L,11,AVAILABLE,0
SEAT022247,SEC004,MATCH003,L,12,AVAILABLE,0
SEAT022248,SEC004,MATCH003,L,13,AVAILABLE,0
SEAT022249,SEC004,MATCH003,L,14,AVAILABLE,0
SEAT022250,SEC004,MATCH003,L,15,AVAILABLE,0
SEAT022251,SEC004,MATCH003,L,16,AVAILABLE,0
SEAT022252,SEC004,MATCH003,L,17,AVAILABLE,0
SEAT022253,SEC004,MATCH003,L,18,AVAILABLE,0
SEAT022254,SEC004,MATCH003,L,19,AVAILABLE,0
SEAT022255,SEC004,MATCH003,L,20,AVAILABLE,0
SEAT022256,SEC004,MATCH003,L,21,AVAILABLE,0
SEAT022257,SEC004,MATCH003,L,22,AVAILABLE,0
SEAT022258,SEC004,MATCH003,L,23,AVAILABLE,0
SEAT022259,SEC004,MATCH003,L,24,AVAILABLE,0
SEAT022260,SEC004,MATCH003,L,25,AVAILABLE,0
SEAT022261,SEC004,MATCH003,L,26,AVAILABLE,0
SEAT022262,SEC004,MATCH003,L,27,AVAILABLE,0
SEAT022263,SEC004,MATCH003,L,28,AVAILABLE,0
SEAT022264,SEC004,MATCH003,L,29,AVAILABLE,0
SEAT022265,SEC004,MATCH003,L,30,AVAILABLE,0
SEAT022266,SEC004,MATCH003,L,31,AVAILABLE,0
SEAT022267,SEC004,MATCH003,L,32,AVAILABLE,0
SEAT022268,SEC004,MATCH003,L,33,AVAILABLE,0
SEAT022269,SEC004,MATCH003,L,34,AVAILABLE,0
SEAT022270,SEC004,MATCH003,L,35,AVAILABLE,0
SEAT022271,SEC004,MATCH003,M,1,AVAILABLE,0
SEAT022272,SEC004,MATCH003,M,2,AVAILABLE,0
SEAT022273,SEC004,MATCH003,M,3,AVAILABLE,0
SEAT022274,SEC004,MATCH003,M,4,AVAILABLE,0
SEAT022275,SEC004,MATCH003,M,5,AVAILABLE,0
SEAT022276,SEC004,MATCH003,M,6,AVAILABLE,0
SEAT022277,SEC004,MATCH003,M,7,AVAILABLE,0
SEAT022278,SEC004,MATCH003,M,8,AVAILABLE,0
SEAT022279,SEC004,MATCH003,M,9,AVAILABLE,0
SEAT022280,SEC004,MATCH003,M,10,AVAILABLE,0
SEAT022281,SEC004,MATCH003,M,11,AVAILABLE,0
SEAT022282,SEC004,MATCH003,M,12,AVAILABLE,0
SEAT022283,SEC004,MATCH003,M,13,AVAILABLE,0
SEAT022284,SEC004,MATCH003,M,14,AVAILABLE,0
SEAT022285,SEC004,MATCH003,M,15,AVAILABLE,0
SEAT022286,SEC004,MATCH003,M,16,AVAILABLE,0
SEAT022287,SEC004,MATCH003,M,17,AVAILABLE,0
SEAT022288,SEC004,MATCH003,M,18,AVAILABLE,0
